p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene,classification tier,avg_strength
0,0.522974442,0.459,0.155,0,Endothelial ACKR1,FLNB,subset,0.522974442
0,0.521260552,0.319,0.069,0,Endothelial ACKR1,EPHB4,subset,0.521260552
0,0.520497827,0.334,0.035,0,Endothelial ACKR1,TSPAN12,subset,0.520497827
0,0.520299817,0.141,0.009,0,Endothelial ACKR1,DNASE1L3,subset,0.520299817
0,0.520087397,0.348,0.038,0,Endothelial ACKR1,GALNT18,subset,0.520087397
0,0.519475638,0.614,0.325,0,Endothelial ACKR1,PTTG1IP,subset,0.519475638
0,0.518282795,0.321,0.028,0,Endothelial ACKR1,TMTC1,subset,0.518282795
0,0.518154246,0.319,0.027,0,Endothelial ACKR1,SEMA6A,subset,0.518154246
0,0.517944052,0.622,0.269,0,Endothelial ACKR1,SYNE2,subset,0.517944052
0,0.517712951,0.412,0.118,0,Endothelial ACKR1,DPYSL2,subset,0.517712951
0,0.517518056,0.44,0.103,0,Endothelial ACKR1,CD40,subset,0.517518056
0,0.51717729,0.301,0.011,0,Endothelial ACKR1,TEK,subset,0.51717729
0,0.516489626,0.211,0.004,0,Endothelial ACKR1,MMRN1,subset,0.516489626
0,0.51619799,0.389,0.076,0,Endothelial ACKR1,TMEM204,subset,0.51619799
0,0.51517774,0.409,0.175,0,Endothelial ACKR1,DAAM1,subset,0.51517774
0,0.514725008,0.398,0.125,0,Endothelial ACKR1,PIK3C2A,subset,0.514725008
0,0.51341432,0.389,0.107,0,Endothelial ACKR1,SPHK1,subset,0.51341432
0,0.512119027,0.87,0.577,0,Endothelial ACKR1,ANXA2,subset,0.512119027
0,0.511681277,0.272,0.028,0,Endothelial ACKR1,CSF2RB,subset,0.511681277
0,0.511567065,0.501,0.223,0,Endothelial ACKR1,RDX,subset,0.511567065
0,0.510977112,0.223,0.007,0,Endothelial ACKR1,RP11-536O18.1,subset,0.510977112
0,0.508986052,0.304,0.061,0,Endothelial ACKR1,PODXL,subset,0.508986052
0,0.507893127,0.351,0.056,0,Endothelial ACKR1,DOCK9,subset,0.507893127
0,0.507578293,0.441,0.131,0,Endothelial ACKR1,PARVB,subset,0.507578293
7.86E-303,0.50619001,0.236,0.061,2.34E-298,Endothelial ACKR1,CYP1B1,subset,0.50619001
0,0.505449605,0.366,0.065,0,Endothelial ACKR1,GFOD1,subset,0.505449605
0,0.503997239,0.712,0.307,0,Endothelial ACKR1,S100A13,subset,0.503997239
0,0.503855647,0.642,0.316,0,Endothelial ACKR1,MSN,subset,0.503855647
0,0.503606334,0.352,0.045,0,Endothelial ACKR1,RPS6KA2,subset,0.503606334
0,0.503143555,0.488,0.196,0,Endothelial ACKR1,VAT1,subset,0.503143555
0,0.500739423,0.444,0.136,0,Endothelial ACKR1,PPFIBP1,subset,0.500739423
0,2.579132485,0.494,0.087,0,Endothelial RGS5,FABP4,subset,2.579132485
0,2.426492984,0.935,0.076,0,Endothelial RGS5,PLVAP,subset,2.426492984
0,2.155999578,0.705,0.075,0,Endothelial RGS5,RBP7,subset,2.155999578
0,2.101729585,0.805,0.095,0,Endothelial RGS5,COL4A1,subset,2.101729585
0,2.091396955,0.874,0.111,0,Endothelial RGS5,HSPG2,subset,2.091396955
0,2.007625583,0.88,0.111,0,Endothelial RGS5,RAMP2,subset,2.007625583
0,1.962899216,0.855,0.119,0,Endothelial RGS5,COL4A2,subset,1.962899216
0,1.921692216,0.897,0.142,0,Endothelial RGS5,GNG11,subset,1.921692216
0,1.896714909,0.848,0.112,0,Endothelial RGS5,EGFL7,subset,1.896714909
0,1.758547403,0.873,0.19,0,Endothelial RGS5,A2M,subset,1.758547403
0,1.75615901,0.984,0.285,0,Endothelial RGS5,IGFBP7,subset,1.75615901
0,1.749267473,0.818,0.064,0,Endothelial RGS5,VWF,subset,1.749267473
0,1.72007263,0.953,0.212,0,Endothelial RGS5,SPARCL1,subset,1.72007263
0,1.712033823,0.744,0.06,0,Endothelial RGS5,CALCRL,subset,1.712033823
0,1.706606232,0.763,0.08,0,Endothelial RGS5,AQP1,subset,1.706606232
0,1.669471082,0.823,0.087,0,Endothelial RGS5,ESAM,subset,1.669471082
0,1.643218441,0.535,0.069,0,Endothelial RGS5,CD36,subset,1.643218441
0,1.635008548,0.727,0.162,0,Endothelial RGS5,PLPP1,subset,1.635008548
0,1.610404784,0.724,0.062,0,Endothelial RGS5,RAMP3,subset,1.610404784
0,1.600964726,0.954,0.231,0,Endothelial RGS5,SPARC,subset,1.600964726
0,1.598594674,0.773,0.071,0,Endothelial RGS5,COL15A1,subset,1.598594674
0,1.595409834,0.827,0.162,0,Endothelial RGS5,ENG,subset,1.595409834
0,1.589628772,0.807,0.054,0,Endothelial RGS5,ADGRL4,subset,1.589628772
0,1.578164601,0.818,0.136,0,Endothelial RGS5,SPRY1,subset,1.578164601
0,1.564868367,0.813,0.125,0,Endothelial RGS5,PECAM1,subset,1.564868367
0,1.559340946,0.731,0.153,0,Endothelial RGS5,ID1,subset,1.559340946
0,1.557663034,0.765,0.063,0,Endothelial RGS5,CD34,subset,1.557663034
0,1.555808897,0.775,0.057,0,Endothelial RGS5,CLEC14A,subset,1.555808897
0,1.506524418,0.896,0.371,0,Endothelial RGS5,GSN,subset,1.506524418
0,1.503883762,0.683,0.05,0,Endothelial RGS5,FLT1,subset,1.503883762
0,1.486711363,0.628,0.054,0,Endothelial RGS5,CLDN5,subset,1.486711363
0,1.472904542,0.657,0.092,0,Endothelial RGS5,VWA1,subset,1.472904542
0,1.470591906,0.666,0.124,0,Endothelial RGS5,SLC9A3R2,subset,1.470591906
0,1.455535986,0.801,0.202,0,Endothelial RGS5,CAV1,subset,1.455535986
0,1.443896771,0.239,0.005,0,Endothelial RGS5,ESM1,subset,1.443896771
0,1.440126864,0.759,0.058,0,Endothelial RGS5,EMCN,subset,1.440126864
0,1.416197123,0.824,0.193,0,Endothelial RGS5,TCF4,subset,1.416197123
0,1.405539676,0.585,0.097,0,Endothelial RGS5,INSR,subset,1.405539676
0,1.4032123,0.646,0.066,0,Endothelial RGS5,PODXL,subset,1.4032123
0,1.38773858,0.812,0.194,0,Endothelial RGS5,ARHGAP29,subset,1.38773858
0,1.366627905,0.934,0.356,0,Endothelial RGS5,CRIP2,subset,1.366627905
0,1.343110529,0.671,0.037,0,Endothelial RGS5,NOTCH4,subset,1.343110529
1.60E-195,1.318749351,0.357,0.063,4.75E-191,Endothelial RGS5,RGS5,subset,1.318749351
0,1.313840165,0.645,0.056,0,Endothelial RGS5,TM4SF18,subset,1.313840165
0,1.295580437,0.66,0.177,0,Endothelial RGS5,MGLL,subset,1.295580437
0,1.280398553,0.841,0.317,0,Endothelial RGS5,ID3,subset,1.280398553
0,1.274557928,0.714,0.085,0,Endothelial RGS5,CD93,subset,1.274557928
0,1.2742705,0.618,0.021,0,Endothelial RGS5,KDR,subset,1.2742705
0,1.272524748,0.616,0.118,0,Endothelial RGS5,HYAL2,subset,1.272524748
0,1.260176202,0.833,0.428,0,Endothelial RGS5,CCDC85B,subset,1.260176202
0,1.252138161,0.646,0.146,0,Endothelial RGS5,FSCN1,subset,1.252138161
0,1.248168041,0.871,0.31,0,Endothelial RGS5,IGFBP4,subset,1.248168041
0,1.248146479,0.531,0.016,0,Endothelial RGS5,BTNL9,subset,1.248146479
0,1.241882139,0.929,0.345,0,Endothelial RGS5,IFI27,subset,1.241882139
0,1.230003785,0.521,0.055,0,Endothelial RGS5,SDPR,subset,1.230003785
0,1.227010592,0.828,0.123,0,Endothelial RGS5,RNASE1,subset,1.227010592
0,1.222628874,0.81,0.29,0,Endothelial RGS5,NPDC1,subset,1.222628874
0,1.222292704,0.752,0.221,0,Endothelial RGS5,SPTBN1,subset,1.222292704
3.08E-226,1.215568613,0.399,0.065,9.17E-222,Endothelial RGS5,IGFBP3,subset,1.215568613
0,1.209713586,0.67,0.047,0,Endothelial RGS5,ADGRF5,subset,1.209713586
0,1.209362609,0.898,0.558,0,Endothelial RGS5,FKBP1A,subset,1.209362609
0,1.178781,0.668,0.06,0,Endothelial RGS5,CYYR1,subset,1.178781
0,1.174709773,0.619,0.089,0,Endothelial RGS5,LAMA4,subset,1.174709773
0,1.168129141,0.721,0.113,0,Endothelial RGS5,NRP1,subset,1.168129141
0,1.163332113,0.489,0.022,0,Endothelial RGS5,PCDH17,subset,1.163332113
0,1.161513473,0.642,0.039,0,Endothelial RGS5,CDH5,subset,1.161513473
0,1.161273319,0.627,0.128,0,Endothelial RGS5,PLPP3,subset,1.161273319
0,1.150426758,0.665,0.044,0,Endothelial RGS5,CXorf36,subset,1.150426758
0,1.146013421,0.522,0.028,0,Endothelial RGS5,APLNR,subset,1.146013421
0,1.13447823,0.779,0.207,0,Endothelial RGS5,TIMP3,subset,1.13447823
0,1.128179456,0.784,0.2,0,Endothelial RGS5,PTRF,subset,1.128179456
0,1.117622367,0.723,0.157,0,Endothelial RGS5,PRKCDBP,subset,1.117622367
0,1.114440962,0.751,0.214,0,Endothelial RGS5,EMP1,subset,1.114440962
0,1.113971053,0.645,0.084,0,Endothelial RGS5,TMEM204,subset,1.113971053
0,1.112675918,0.721,0.167,0,Endothelial RGS5,EPAS1,subset,1.112675918
0,1.110291809,0.822,0.373,0,Endothelial RGS5,APP,subset,1.110291809
0,1.110259184,0.963,0.567,0,Endothelial RGS5,IFITM3,subset,1.110259184
0,1.107574368,0.642,0.085,0,Endothelial RGS5,PALMD,subset,1.107574368
0,1.105501462,0.697,0.126,0,Endothelial RGS5,ICAM2,subset,1.105501462
0,1.093599512,0.469,0.022,0,Endothelial RGS5,SOX18,subset,1.093599512
0,1.092620747,0.52,0.086,0,Endothelial RGS5,RGS3,subset,1.092620747
0,1.07420209,0.56,0.08,0,Endothelial RGS5,MCAM,subset,1.07420209
3.43E-258,1.059734309,0.406,0.056,1.02E-253,Endothelial RGS5,IGF2,subset,1.059734309
0,1.059646033,0.508,0.024,0,Endothelial RGS5,DLL4,subset,1.059646033
0,1.052662818,0.586,0.098,0,Endothelial RGS5,C1orf54,subset,1.052662818
0,1.04272573,0.561,0.033,0,Endothelial RGS5,TIE1,subset,1.04272573
0,1.036564835,0.685,0.231,0,Endothelial RGS5,RDX,subset,1.036564835
3.76E-278,1.036229636,0.393,0.049,1.12E-273,Endothelial RGS5,STC1,subset,1.036229636
0,1.028341915,0.516,0.041,0,Endothelial RGS5,FAM167B,subset,1.028341915
0,1.027571633,0.721,0.223,0,Endothelial RGS5,MGST2,subset,1.027571633
0,1.025874252,0.629,0.133,0,Endothelial RGS5,ITGA6,subset,1.025874252
0,1.018177614,0.556,0.064,0,Endothelial RGS5,APOLD1,subset,1.018177614
4.76349556846819e-310,1.005079425,0.52,0.086,1.42E-305,Endothelial RGS5,TNFRSF4,subset,1.005079425
0,1.002038724,0.6,0.065,0,Endothelial RGS5,LDB2,subset,1.002038724
3.39283801824748e-316,1.00062672,0.767,0.284,1.00879252796552e-311,Endothelial RGS5,VAMP5,subset,1.00062672
0,0.991832516,0.582,0.104,0,Endothelial RGS5,PLXND1,subset,0.991832516
0,0.985755453,0.562,0.027,0,Endothelial RGS5,ROBO4,subset,0.985755453
0,0.979107175,0.689,0.151,0,Endothelial RGS5,MEF2C,subset,0.979107175
3.76159851266093e-313,0.976993914,0.763,0.278,0.00E+00,Endothelial RGS5,SERPINH1,subset,0.976993914
0,0.957187144,0.631,0.11,0,Endothelial RGS5,ELK3,subset,0.957187144
2.51E-306,0.951583958,0.761,0.25,7.45E-302,Endothelial RGS5,BCAM,subset,0.951583958
1.13635098543487e-322,0.94591493,0.595,0.128,3.37871238499349e-318,Endothelial RGS5,LPAR6,subset,0.94591493
3.27E-247,0.945041794,0.806,0.382,9.72E-243,Endothelial RGS5,TSC22D1,subset,0.945041794
0.00E+00,0.944396954,0.684,0.208,1.37E-304,Endothelial RGS5,ETS2,subset,0.944396954
0,0.940409023,0.496,0.037,0,Endothelial RGS5,TMEM88,subset,0.940409023
0,0.923379281,0.388,0.031,0,Endothelial RGS5,SLCO2A1,subset,0.923379281
7.01E-201,0.92063156,0.735,0.375,2.08E-196,Endothelial RGS5,SOCS3,subset,0.92063156
0,0.917592371,0.494,0.031,0,Endothelial RGS5,SOX17,subset,0.917592371
0,0.914827722,0.541,0.044,0,Endothelial RGS5,ADCY4,subset,0.914827722
1.01E-180,0.914394985,0.549,0.223,3.01E-176,Endothelial RGS5,PRCP,subset,0.914394985
1.99151398175388e-314,0.903132897,0.534,0.09,5.92136852194882e-310,Endothelial RGS5,THBD,subset,0.903132897
9.01E-268,0.897266766,0.56,0.135,2.68E-263,Endothelial RGS5,DUSP6,subset,0.897266766
5.61E-273,0.894726906,0.439,0.096,1.67E-268,Endothelial RGS5,SCARB1,subset,0.894726906
3.13E-289,0.89357964,0.673,0.193,9.30E-285,Endothelial RGS5,TGFBR2,subset,0.89357964
5.50E-207,0.887582665,0.367,0.059,1.64E-202,Endothelial RGS5,PGF,subset,0.887582665
1.13E-153,0.881235856,0.562,0.233,3.37E-149,Endothelial RGS5,HES1,subset,0.881235856
1.95E-181,0.87188303,0.639,0.279,5.79E-177,Endothelial RGS5,IVNS1ABP,subset,0.87188303
4.87E-285,0.871569878,0.447,0.095,1.45E-280,Endothelial RGS5,PXDN,subset,0.871569878
7.02E-273,0.868260494,0.6,0.185,2.09E-268,Endothelial RGS5,EHD4,subset,0.868260494
3.07273555426142e-317,0.867197426,0.622,0.133,9.13616462348549e-313,Endothelial RGS5,COL18A1,subset,0.867197426
0,0.861824928,0.281,0.005,0,Endothelial RGS5,FCN3,subset,0.861824928
4.53E-216,0.861445276,0.432,0.14,1.35E-211,Endothelial RGS5,TP53I11,subset,0.861445276
3.35E-63,0.860605441,0.395,0.182,9.96E-59,Endothelial RGS5,IGFBP5,subset,0.860605441
1.75E-273,0.859888518,0.756,0.36,5.21E-269,Endothelial RGS5,RAB13,subset,0.859888518
3.30E-143,0.859002972,0.354,0.095,9.81E-139,Endothelial RGS5,CA2,subset,0.859002972
8.77E-117,0.857010006,0.577,0.285,2.61E-112,Endothelial RGS5,FABP5,subset,0.857010006
6.96632560636158e-322,0.853435801,0.557,0.115,2.07129759253949e-317,Endothelial RGS5,MYO1B,subset,0.853435801
0,0.852166454,0.48,0.054,0,Endothelial RGS5,NES,subset,0.852166454
1.70E-275,0.849883452,0.595,0.151,5.06E-271,Endothelial RGS5,LMCD1,subset,0.849883452
0,0.841117928,0.508,0.077,0,Endothelial RGS5,LAMB1,subset,0.841117928
4.70E-188,0.840761539,0.793,0.369,1.40E-183,Endothelial RGS5,RGCC,subset,0.840761539
4.13E-269,0.836572372,0.545,0.117,1.23E-264,Endothelial RGS5,PTP4A3,subset,0.836572372
5.63E-287,0.831840052,0.568,0.139,1.67E-282,Endothelial RGS5,MTUS1,subset,0.831840052
0,0.831775552,0.505,0.032,0,Endothelial RGS5,KANK3,subset,0.831775552
0,0.830306394,0.484,0.056,0,Endothelial RGS5,ADAMTS9,subset,0.830306394
1.80943624977307e-313,0.825098504,0.498,0.104,0.00E+00,Endothelial RGS5,SMAD1,subset,0.825098504
0,0.823084098,0.578,0.068,0,Endothelial RGS5,S1PR1,subset,0.823084098
0,0.817731089,0.487,0.044,0,Endothelial RGS5,TMEM255B,subset,0.817731089
1.44E-142,0.8176024,0.312,0.062,4.27E-138,Endothelial RGS5,SERPINE1,subset,0.8176024
3.19E-218,0.817127815,0.708,0.309,9.48E-214,Endothelial RGS5,STOM,subset,0.817127815
0,0.81638482,0.37,0.028,0,Endothelial RGS5,ECSCR.1,subset,0.81638482
0,0.814079867,0.538,0.044,0,Endothelial RGS5,MMRN2,subset,0.814079867
0,0.813352463,0.49,0.054,0,Endothelial RGS5,CD200,subset,0.813352463
1.52E-291,0.812670215,0.594,0.146,4.52E-287,Endothelial RGS5,UACA,subset,0.812670215
2.07E-203,0.811504312,0.627,0.21,6.17E-199,Endothelial RGS5,SGK1,subset,0.811504312
2.05E-195,0.802715713,0.686,0.287,6.11E-191,Endothelial RGS5,CD81,subset,0.802715713
4.49E-199,0.800282587,0.116,0.001,1.34E-194,Endothelial RGS5,LY6H,subset,0.800282587
6.16E-301,0.799733138,0.459,0.063,1.83E-296,Endothelial RGS5,TNFRSF10D,subset,0.799733138
3.31E-294,0.797275384,0.509,0.089,9.85E-290,Endothelial RGS5,ITGA5,subset,0.797275384
0,0.796935957,0.378,0.014,0,Endothelial RGS5,GPIHBP1,subset,0.796935957
0,0.796272772,0.391,0.016,0,Endothelial RGS5,HECW2,subset,0.796272772
0,0.789864043,0.517,0.061,0,Endothelial RGS5,FZD4,subset,0.789864043
7.26E-213,0.789650265,0.512,0.147,2.16E-208,Endothelial RGS5,PIK3R3,subset,0.789650265
8.42E-207,0.783629568,0.689,0.317,2.50E-202,Endothelial RGS5,GNAI2,subset,0.783629568
3.33E-226,0.781523552,0.645,0.309,9.90E-222,Endothelial RGS5,MLEC,subset,0.781523552
2.77E-245,0.781193135,0.963,0.707,8.23E-241,Endothelial RGS5,VIM,subset,0.781193135
1.07410365471533e-318,0.778870777,0.518,0.081,3.19363239656509e-314,Endothelial RGS5,HEG1,subset,0.778870777
4.87E-266,0.774529405,0.567,0.143,1.45E-261,Endothelial RGS5,WWTR1,subset,0.774529405
9.38E-196,0.773121945,0.574,0.176,2.79E-191,Endothelial RGS5,PDK4,subset,0.773121945
5.37E-298,0.769197094,0.822,0.295,1.60E-293,Endothelial RGS5,TM4SF1,subset,0.769197094
0,0.767232935,0.528,0.083,0,Endothelial RGS5,DLC1,subset,0.767232935
5.63E-226,0.765854187,0.799,0.486,1.67E-221,Endothelial RGS5,CDC37,subset,0.765854187
7.52E-172,0.76578587,0.793,0.495,2.23E-167,Endothelial RGS5,BST2,subset,0.76578587
5.18E-246,0.764353393,0.504,0.105,1.54E-241,Endothelial RGS5,ADAMTS1,subset,0.764353393
3.40E-223,0.764005048,0.449,0.091,1.01E-218,Endothelial RGS5,NRP2,subset,0.764005048
0,0.76284656,0.448,0.03,0,Endothelial RGS5,KIAA1462,subset,0.76284656
2.20E-186,0.759773841,0.609,0.241,6.54E-182,Endothelial RGS5,ADAM15,subset,0.759773841
0,0.759124394,0.322,0.006,0,Endothelial RGS5,CD300LG,subset,0.759124394
1.79E-226,0.758833479,0.629,0.209,5.33E-222,Endothelial RGS5,NFIB,subset,0.758833479
0,0.758710581,0.508,0.042,0,Endothelial RGS5,PTPRB,subset,0.758710581
0,0.758350495,0.439,0.045,0,Endothelial RGS5,RASGRP3,subset,0.758350495
6.22E-240,0.757582739,0.55,0.137,1.85E-235,Endothelial RGS5,GAS6,subset,0.757582739
2.67E-303,0.756477851,0.455,0.066,7.95E-299,Endothelial RGS5,DOCK9,subset,0.756477851
0,0.75465703,0.387,0.029,0,Endothelial RGS5,CDH13,subset,0.75465703
0,0.753177929,0.412,0.019,0,Endothelial RGS5,AFAP1L1,subset,0.753177929
6.27E-186,0.750630575,0.539,0.193,1.86E-181,Endothelial RGS5,CD320,subset,0.750630575
0,0.744564199,0.321,0.008,0,Endothelial RGS5,F2RL3,subset,0.744564199
2.85E-145,0.744177314,0.697,0.369,8.46E-141,Endothelial RGS5,APLP2,subset,0.744177314
1.89E-278,0.743548274,0.594,0.138,5.61E-274,Endothelial RGS5,CAV2,subset,0.743548274
5.22E-184,0.741745626,0.671,0.296,1.55E-179,Endothelial RGS5,PDLIM1,subset,0.741745626
1.18E-160,0.740028373,0.545,0.2,3.52E-156,Endothelial RGS5,PLK2,subset,0.740028373
1.16E-190,0.739837262,0.835,0.594,3.46E-186,Endothelial RGS5,SEPW1,subset,0.739837262
5.28E-205,0.738979638,0.581,0.177,1.57E-200,Endothelial RGS5,NEDD9,subset,0.738979638
1.72E-190,0.73828641,0.683,0.288,5.13E-186,Endothelial RGS5,CNN3,subset,0.73828641
2.16E-206,0.736662613,0.661,0.277,6.42E-202,Endothelial RGS5,PVRL2,subset,0.736662613
0,0.732834704,0.392,0.016,0,Endothelial RGS5,PCDH12,subset,0.732834704
0,0.730182564,0.465,0.031,0,Endothelial RGS5,MYCT1,subset,0.730182564
0,0.728999912,0.489,0.035,0,Endothelial RGS5,ERG,subset,0.728999912
4.71E-260,0.728238125,0.391,0.053,1.40E-255,Endothelial RGS5,GJA4,subset,0.728238125
0,0.724644607,0.473,0.044,0,Endothelial RGS5,IL3RA,subset,0.724644607
2.29E-168,0.723968205,0.396,0.094,6.81E-164,Endothelial RGS5,ADM,subset,0.723968205
6.11E-212,0.721668011,0.637,0.211,1.82E-207,Endothelial RGS5,EFNA1,subset,0.721668011
3.36E-290,0.72153521,0.442,0.065,9.98E-286,Endothelial RGS5,EFNB2,subset,0.72153521
0,0.720208974,0.441,0.04,0,Endothelial RGS5,DOCK6,subset,0.720208974
0,0.720188318,0.493,0.076,0,Endothelial RGS5,MAGI1,subset,0.720188318
0,0.719795531,0.474,0.052,0,Endothelial RGS5,ACVRL1,subset,0.719795531
1.50E-175,0.718287202,0.789,0.471,4.46E-171,Endothelial RGS5,CD59,subset,0.718287202
0,0.717516422,0.473,0.043,0,Endothelial RGS5,SYNPO,subset,0.717516422
3.22E-274,0.717375793,0.577,0.158,9.57E-270,Endothelial RGS5,TJP1,subset,0.717375793
4.61E-261,0.715222858,0.362,0.04,1.37E-256,Endothelial RGS5,EDNRB,subset,0.715222858
0,0.715044833,0.409,0.014,0,Endothelial RGS5,BCL6B,subset,0.715044833
6.90E-194,0.712055408,0.592,0.208,2.05E-189,Endothelial RGS5,SH3BP5,subset,0.712055408
5.24E-147,0.711076651,0.607,0.272,1.56E-142,Endothelial RGS5,CTNNB1,subset,0.711076651
1.36E-188,0.709375973,0.59,0.223,4.04E-184,Endothelial RGS5,SEC14L1,subset,0.709375973
3.75E-160,0.709139813,0.563,0.211,1.11E-155,Endothelial RGS5,PNP,subset,0.709139813
5.00E-256,0.708929873,0.624,0.172,1.49E-251,Endothelial RGS5,GIMAP7,subset,0.708929873
2.28E-222,0.705811879,0.528,0.13,6.78E-218,Endothelial RGS5,HBEGF,subset,0.705811879
1.46E-289,0.704101793,0.348,0.035,4.33E-285,Endothelial RGS5,SPRY4,subset,0.704101793
2.44E-159,0.70392746,0.675,0.354,7.24E-155,Endothelial RGS5,YWHAH,subset,0.70392746
2.45E-146,0.702434967,0.585,0.272,7.29E-142,Endothelial RGS5,RHOC,subset,0.702434967
4.32E-289,0.700984974,0.45,0.063,1.29E-284,Endothelial RGS5,NID1,subset,0.700984974
1.69E-196,0.694688216,0.507,0.133,5.03E-192,Endothelial RGS5,C8orf4,subset,0.694688216
7.87E-255,0.693143821,0.322,0.036,2.34E-250,Endothelial RGS5,PDGFB,subset,0.693143821
7.11E-228,0.691042727,0.465,0.094,2.12E-223,Endothelial RGS5,HTRA1,subset,0.691042727
1.96E-199,0.688217507,0.916,0.752,5.82E-195,Endothelial RGS5,HLA-E,subset,0.688217507
0,0.682772742,0.452,0.023,0,Endothelial RGS5,ARHGEF15,subset,0.682772742
3.03E-256,0.682543015,0.486,0.093,9.01E-252,Endothelial RGS5,MMP2,subset,0.682543015
3.23E-125,0.681904788,0.309,0.069,9.59E-121,Endothelial RGS5,MT1M,subset,0.681904788
3.79E-175,0.681342625,0.888,0.612,1.13E-170,Endothelial RGS5,IFITM2,subset,0.681342625
3.75E-168,0.680055725,0.705,0.326,1.12E-163,Endothelial RGS5,MSN,subset,0.680055725
1.37E-259,0.679208077,0.434,0.074,4.09E-255,Endothelial RGS5,NOSTRIN,subset,0.679208077
6.41E-171,0.678827757,0.788,0.469,1.91E-166,Endothelial RGS5,ITGB1,subset,0.678827757
4.55E-198,0.678011923,0.349,0.055,1.35E-193,Endothelial RGS5,ANGPT2,subset,0.678011923
5.22E-247,0.676203862,0.447,0.077,1.55E-242,Endothelial RGS5,MCTP1,subset,0.676203862
0,0.675368281,0.38,0.028,0,Endothelial RGS5,DYSF,subset,0.675368281
2.95E-196,0.674428963,0.546,0.172,8.77E-192,Endothelial RGS5,ECE1,subset,0.674428963
4.36E-179,0.674061598,0.543,0.196,1.30E-174,Endothelial RGS5,CLIC4,subset,0.674061598
2.66E-210,0.673136539,0.561,0.175,7.92E-206,Endothelial RGS5,SWAP70,subset,0.673136539
2.46039503939659e-317,0.673072538,0.489,0.07,7.31549257063789e-313,Endothelial RGS5,TNS2,subset,0.673072538
1.29E-224,0.671912969,0.406,0.071,3.85E-220,Endothelial RGS5,SNAI1,subset,0.671912969
1.90E-296,0.668991437,0.39,0.048,5.66E-292,Endothelial RGS5,GRB10,subset,0.668991437
1.15E-208,0.664336905,0.473,0.117,3.41E-204,Endothelial RGS5,FAM198B,subset,0.664336905
0,0.661795311,0.502,0.073,0,Endothelial RGS5,ITGA1,subset,0.661795311
7.06E-257,0.660663236,0.512,0.103,2.10E-252,Endothelial RGS5,ZEB1,subset,0.660663236
1.12E-177,0.659614546,0.386,0.091,3.32E-173,Endothelial RGS5,LXN,subset,0.659614546
1.43E-155,0.659156175,0.74,0.428,4.26E-151,Endothelial RGS5,MYH9,subset,0.659156175
3.32E-204,0.655971868,0.523,0.138,9.87E-200,Endothelial RGS5,LHFP,subset,0.655971868
0,0.655463215,0.379,0.024,0,Endothelial RGS5,HOXD9,subset,0.655463215
9.87E-208,0.653494488,0.552,0.169,2.94E-203,Endothelial RGS5,LUZP1,subset,0.653494488
2.2917261960455e-312,0.652845591,0.416,0.048,6.81E-308,Endothelial RGS5,PLCB1,subset,0.652845591
1.60E-286,0.652721823,0.413,0.052,4.76E-282,Endothelial RGS5,PTPRM,subset,0.652721823
5.46E-182,0.647876687,0.908,0.733,1.62E-177,Endothelial RGS5,ITM2B,subset,0.647876687
6.18E-255,0.647246041,0.387,0.051,1.84E-250,Endothelial RGS5,PTPRG,subset,0.647246041
2.99E-296,0.643254944,0.396,0.042,8.89E-292,Endothelial RGS5,FILIP1,subset,0.643254944
1.54E-214,0.642451277,0.667,0.234,4.58E-210,Endothelial RGS5,ITM2A,subset,0.642451277
3.04E-165,0.64159392,0.7,0.364,9.03E-161,Endothelial RGS5,CYB5R3,subset,0.64159392
5.06E-192,0.639715198,0.153,0.004,1.50E-187,Endothelial RGS5,CA4,subset,0.639715198
2.11E-208,0.638726224,0.506,0.133,6.27E-204,Endothelial RGS5,HDAC7,subset,0.638726224
6.68E-169,0.63823175,0.715,0.326,1.99E-164,Endothelial RGS5,FCGRT,subset,0.63823175
2.17402853204355e-313,0.635240985,0.472,0.065,0.00E+00,Endothelial RGS5,LIMS2,subset,0.635240985
1.27853894514648e-311,0.634455598,0.345,0.027,3.80E-307,Endothelial RGS5,SOX7,subset,0.634455598
